,Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,PlayScore,GameScore,CriticScore,GlobalSellers,TopSellers,TopRated,Critc_Count
821,253,1,2011,8,95,0.04,0.08,0.0,0.03,0.15,37,34,5.9,420,88,2,7.35,7.16,7.54,2,0,0,30
822,546,0,2012,4,55,0.08,0.02,0.04,0.01,0.15,34,13,5.4,19,187,1,7.55,7.92,7.17,2,0,0,9
823,779,0,2011,0,88,0.05,0.09,0.0,0.02,0.15,19,8,5.7,12,391,1,7.48,8.18,6.78,2,0,0,4
824,153,1,2012,0,59,0.03,0.1,0.0,0.02,0.15,44,23,7.8,653,407,2,8.5,8.87,8.13,2,0,0,19
825,175,1,2011,6,17,0.0,0.13,0.0,0.03,0.15,49,23,6.9,433,70,3,8.16,8.04,8.28,2,0,1,19
826,539,2,2009,10,81,0.13,0.01,0.0,0.01,0.15,29,23,7.1,8,359,1,7.13,7.45,6.81,2,0,0,19
827,771,2,2013,7,57,0.07,0.01,0.06,0.02,0.15,28,18,8.7,41,17,3,7.95,8.7,7.21,2,0,0,14
828,152,1,2010,0,80,0.07,0.06,0.0,0.02,0.15,46,18,7.8,603,407,2,8.46,8.77,8.15,2,0,0,14
829,281,2,2007,0,81,0.12,0.02,0.0,0.02,0.15,10,26,6.2,10,409,3,6.17,6.84,5.51,2,0,0,22
830,801,3,2016,2,22,0.07,0.02,0.04,0.02,0.15,42,54,8.7,208,317,3,8.56,9.22,7.91,2,0,0,50
831,806,2,2014,7,57,0.02,0.02,0.11,0.01,0.15,53,4,7.8,71,133,3,8.39,8.92,7.85,2,0,1,0
832,619,0,2012,4,88,0.06,0.08,0.0,0.01,0.15,34,8,6.3,65,388,1,7.95,8.62,7.29,2,0,0,4
833,715,2,2007,8,3,0.12,0.02,0.0,0.01,0.15,13,14,5.4,13,65,2,6.57,7.13,6.01,2,0,0,10
834,256,1,2012,6,17,0.01,0.11,0.0,0.02,0.15,43,15,6.9,115,70,0,8.38,8.78,7.98,2,0,0,11
835,777,1,2011,0,90,0.0,0.13,0.0,0.01,0.14,46,29,8.5,1613,290,3,8.88,9.69,8.06,2,0,0,25
836,620,2,2010,7,18,0.09,0.0,0.04,0.01,0.14,19,6,7.2,36,177,3,7.54,8.53,6.55,2,0,0,2
837,703,0,2012,0,3,0.12,0.01,0.0,0.01,0.14,22,9,5.0,13,430,1,7.54,8.77,6.31,2,0,0,5
838,764,2,2012,8,25,0.07,0.06,0.0,0.02,0.14,38,29,6.5,106,347,2,7.37,7.33,7.4,2,0,0,25
839,122,0,2011,4,57,0.09,0.03,0.01,0.01,0.14,45,29,7.7,72,247,1,8.3,8.73,7.87,2,0,0,25
840,16,1,2014,8,68,0.0,0.14,0.0,0.01,0.14,44,41,8.4,1588,75,2,8.51,9.17,7.85,2,0,0,37
841,376,1,2015,0,76,0.03,0.11,0.0,0.01,0.14,37,50,5.3,529,33,2,7.81,7.9,7.73,2,0,0,46
842,288,2,2013,9,29,0.0,0.09,0.02,0.02,0.14,4,17,2.9,9,158,0,7.41,9.01,5.8,2,0,0,13
843,704,3,2016,4,3,0.04,0.08,0.0,0.02,0.14,43,47,5.5,17,377,1,8.36,8.96,7.77,2,0,0,43
844,934,3,2016,11,81,0.04,0.08,0.0,0.02,0.14,51,28,8.0,116,136,3,8.24,8.04,8.44,2,0,1,24
845,126,1,2015,9,62,0.0,0.13,0.0,0.01,0.14,48,60,8.9,1404,72,0,8.83,9.19,8.46,2,0,1,56
846,687,0,2015,4,97,0.08,0.04,0.02,0.01,0.14,53,9,8.2,225,420,0,9.16,9.7,8.62,2,0,1,5
847,738,1,2003,7,43,0.01,0.1,0.0,0.02,0.14,56,33,9.0,1497,41,3,8.55,8.88,8.23,2,0,1,29
848,4,3,2016,0,84,0.04,0.08,0.0,0.02,0.14,8,16,5.9,140,371,2,6.65,8.43,4.87,2,0,0,12
849,643,1,2009,7,22,0.0,0.11,0.0,0.02,0.14,40,32,8.1,676,273,2,7.82,8.54,7.11,2,0,0,28
850,789,1,2012,8,81,0.1,0.03,0.0,0.01,0.14,40,20,7.6,448,93,2,8.32,8.85,7.8,2,0,0,16
851,96,3,2015,1,2,0.03,0.08,0.0,0.02,0.14,44,10,8.6,73,347,3,8.44,8.98,7.91,2,0,0,6
852,159,1,2010,0,15,0.1,0.02,0.0,0.01,0.14,41,17,6.3,211,51,2,7.45,7.54,7.37,2,0,0,13
853,111,1,2016,8,3,0.04,0.08,0.0,0.01,0.14,36,16,3.0,440,183,2,7.15,6.66,7.64,2,0,0,12
854,624,1,2011,8,87,0.04,0.07,0.0,0.02,0.14,39,49,7.3,729,385,2,8.31,9.27,7.36,2,0,0,45
855,931,2,2009,0,74,0.07,0.03,0.02,0.01,0.13,13,31,5.9,15,150,2,6.45,6.73,6.17,2,0,0,27
856,909,1,2002,11,93,0.03,0.09,0.0,0.02,0.13,55,40,9.1,1023,47,3,8.61,8.56,8.67,2,0,1,36
857,18,2,2008,1,10,0.09,0.03,0.0,0.02,0.13,32,25,5.6,50,114,2,6.71,6.66,6.76,2,0,0,21
858,327,3,2015,0,70,0.02,0.05,0.04,0.01,0.13,43,62,8.2,153,53,3,8.66,9.4,7.92,2,0,0,58
859,866,1,2016,11,68,0.0,0.12,0.0,0.01,0.13,49,77,7.3,556,75,3,8.09,7.7,8.47,2,0,1,73
860,409,2,2008,8,10,0.08,0.03,0.0,0.02,0.13,13,31,7.1,31,335,2,6.15,6.5,5.8,2,0,0,27
861,53,1,2015,0,95,0.09,0.03,0.0,0.01,0.13,33,14,2.5,1967,308,2,7.8,8.27,7.33,2,0,0,10
862,177,1,2000,7,34,0.01,0.1,0.0,0.02,0.13,51,34,8.8,1056,48,2,8.3,8.52,8.08,2,0,1,30
863,330,0,2011,0,95,0.09,0.03,0.0,0.01,0.13,5,6,3.9,7,160,1,6.89,7.78,6.0,2,0,0,2
864,235,2,2009,8,20,0.09,0.02,0.0,0.01,0.13,14,38,6.5,21,406,3,6.23,6.85,5.6,2,0,0,34
865,604,1,2015,6,69,0.0,0.12,0.0,0.01,0.13,46,48,7.1,418,331,0,7.92,7.6,8.25,2,0,0,44
866,375,1,2010,0,76,0.0,0.1,0.0,0.02,0.12,47,33,7.7,838,33,2,8.46,8.95,7.97,2,0,1,29
867,552,2,2012,8,42,0.06,0.04,0.01,0.02,0.12,13,32,4.7,47,294,2,6.04,6.78,5.31,2,0,0,28
868,709,1,2012,0,77,0.06,0.05,0.0,0.01,0.12,44,23,8.2,1209,401,2,8.59,9.17,8.01,2,0,0,19
869,135,0,2013,7,67,0.09,0.0,0.03,0.01,0.12,25,11,7.7,44,339,2,7.47,8.56,6.39,2,0,0,7
870,896,2,2010,7,21,0.07,0.03,0.0,0.01,0.12,10,14,6.5,6,89,3,6.48,7.11,5.85,2,0,0,10
871,642,1,2016,1,76,0.0,0.11,0.0,0.01,0.12,49,45,7.9,915,80,2,8.87,9.29,8.44,2,0,1,41
872,187,1,2016,0,12,0.04,0.07,0.0,0.01,0.12,49,37,6.0,383,21,2,8.52,8.39,8.65,2,0,1,33
873,15,1,2011,1,27,0.0,0.1,0.0,0.02,0.12,38,29,8.4,559,336,2,8.01,8.6,7.43,2,0,0,25
874,726,0,2011,0,3,0.08,0.03,0.0,0.01,0.12,13,7,6.4,12,36,3,7.26,8.78,5.75,2,0,0,3
875,672,3,2015,0,83,0.03,0.02,0.06,0.01,0.12,36,26,7.3,24,262,3,8.03,9.02,7.04,2,0,0,22
876,877,1,2014,9,40,0.02,0.09,0.0,0.01,0.12,38,51,7.0,351,167,3,7.6,7.78,7.43,2,0,0,47
877,31,2,2013,9,30,0.0,0.0,0.12,0.0,0.12,29,18,7.4,28,143,3,7.78,8.66,6.89,2,0,0,14
878,155,1,2011,7,27,0.07,0.03,0.0,0.01,0.12,28,52,6.0,133,221,3,6.98,7.2,6.77,2,0,0,48
879,167,2,2014,0,83,0.03,0.02,0.06,0.01,0.11,33,19,8.2,27,197,2,7.53,8.37,6.69,2,0,0,15
880,420,1,2010,1,22,0.0,0.1,0.0,0.02,0.11,40,24,7.9,27,15,3,7.82,8.48,7.16,2,0,0,20
881,188,0,2016,0,56,0.02,0.01,0.08,0.0,0.11,35,16,6.8,5,171,0,7.93,8.74,7.12,2,0,0,12
882,180,3,2016,7,55,0.0,0.1,0.0,0.02,0.11,38,45,8.5,289,224,3,8.3,9.15,7.45,2,0,0,41
883,87,2,2011,8,17,0.05,0.05,0.0,0.02,0.11,13,40,3.5,28,162,2,6.2,7.0,5.39,2,0,0,36
884,718,1,2011,4,68,0.02,0.07,0.0,0.02,0.11,40,11,8.3,337,322,0,8.45,9.12,7.78,2,0,0,7
885,503,2,2014,6,22,0.09,0.0,0.0,0.02,0.11,30,7,4.6,20,128,0,7.18,7.55,6.81,2,0,0,3
886,853,1,2010,0,88,0.0,0.08,0.0,0.02,0.11,46,20,5.2,672,392,2,7.55,7.21,7.9,2,0,0,16
887,25,2,2012,2,6,0.05,0.0,0.05,0.01,0.11,38,13,7.8,20,130,3,8.07,8.52,7.61,2,0,0,9
888,665,2,2014,7,22,0.03,0.04,0.03,0.01,0.1,19,13,3.4,46,91,2,7.03,8.02,6.05,2,0,0,9
889,917,1,2015,7,99,0.03,0.06,0.0,0.01,0.1,44,65,7.3,1170,180,2,8.07,8.17,7.98,2,0,0,61
890,599,1,2013,0,42,0.0,0.1,0.0,0.01,0.1,37,9,4.4,239,201,0,6.92,6.35,7.5,2,0,0,5
891,652,1,2004,11,3,0.0,0.09,0.0,0.02,0.1,55,58,9.1,1050,75,3,8.75,9.18,8.32,2,0,1,54
892,196,1,2004,8,3,0.05,0.04,0.0,0.01,0.1,50,83,7.6,896,428,2,8.25,8.48,8.02,2,0,1,79
893,676,0,2013,5,95,0.09,0.0,0.0,0.01,0.1,31,7,6.2,20,9,1,7.78,8.76,6.79,2,0,0,3
894,884,3,2015,2,15,0.0,0.08,0.0,0.01,0.1,34,28,5.9,94,266,3,8.16,9.18,7.14,2,0,0,24
895,229,3,2016,8,14,0.03,0.05,0.0,0.02,0.1,36,26,6.3,37,57,3,7.48,7.88,7.07,2,0,0,22
896,78,2,2012,0,42,0.04,0.03,0.01,0.01,0.1,16,19,7.2,22,150,2,6.63,7.48,5.78,2,0,0,15
897,834,0,2011,0,68,0.06,0.03,0.0,0.01,0.1,18,10,4.2,5,295,3,7.36,8.65,6.07,2,0,0,6
898,258,1,2014,6,17,0.0,0.09,0.0,0.01,0.1,24,20,4.8,65,71,0,7.29,7.94,6.63,2,0,0,16
899,673,3,2015,0,83,0.02,0.01,0.06,0.01,0.1,34,29,6.5,15,262,3,7.94,8.77,7.12,2,0,0,25
900,118,0,2011,2,22,0.07,0.02,0.0,0.01,0.1,21,16,5.9,28,270,1,6.82,7.77,5.86,2,0,0,12
901,474,1,2006,11,68,0.0,0.08,0.0,0.02,0.1,51,39,8.9,648,75,3,8.82,9.4,8.23,2,0,1,35
902,883,2,2011,2,15,0.0,0.04,0.04,0.01,0.09,43,36,6.2,114,62,3,8.07,8.19,7.95,2,0,0,32
903,92,0,2012,5,56,0.09,0.0,0.0,0.01,0.09,34,11,7.9,17,250,0,7.92,8.64,7.2,2,0,0,7
904,101,1,2009,6,27,0.0,0.08,0.0,0.01,0.09,50,26,7.5,435,77,1,8.41,8.56,8.25,2,0,1,22
905,342,1,2007,8,50,0.01,0.06,0.0,0.02,0.09,35,32,5.6,216,228,2,7.38,7.93,6.83,2,0,0,28
906,772,3,2016,0,3,0.05,0.02,0.0,0.02,0.09,7,49,5.5,163,275,3,6.56,8.3,4.83,2,0,0,45
907,303,1,2016,9,68,0.0,0.09,0.0,0.01,0.09,44,41,4.3,57,343,0,6.74,5.33,8.15,2,0,0,37
908,179,2,2014,2,55,0.06,0.02,0.0,0.02,0.09,12,12,5.8,32,282,1,6.67,7.63,5.7,2,0,0,8
909,210,0,2011,6,88,0.05,0.04,0.0,0.01,0.09,11,13,5.0,20,389,2,7.1,8.72,5.48,2,0,0,9
910,209,3,2016,6,70,0.03,0.05,0.0,0.01,0.09,30,34,7.4,110,129,0,7.69,8.46,6.92,2,0,0,30
911,35,3,2015,0,83,0.03,0.01,0.04,0.01,0.09,32,43,6.6,23,262,3,7.65,8.47,6.83,2,0,0,39
912,924,1,2015,0,12,0.0,0.08,0.0,0.0,0.09,39,30,7.6,338,214,2,8.2,8.75,7.64,2,0,0,26
913,777,0,2016,0,2,0.0,0.04,0.05,0.0,0.09,34,6,7.1,21,290,3,8.48,9.73,7.22,2,0,0,2
914,645,1,2014,7,22,0.0,0.08,0.0,0.0,0.09,28,49,5.7,822,273,2,6.78,6.91,6.64,2,0,0,45
915,622,1,2011,8,80,0.05,0.02,0.0,0.01,0.09,38,29,6.7,273,411,2,7.17,7.0,7.34,2,0,0,25
916,405,3,2014,0,76,0.0,0.07,0.0,0.01,0.09,37,40,6.7,128,258,3,7.88,8.35,7.41,2,0,0,36
917,13,1,2002,11,50,0.02,0.06,0.0,0.01,0.09,52,31,8.9,484,122,3,7.93,7.82,8.04,2,0,1,27
918,328,1,2011,1,21,0.02,0.05,0.0,0.01,0.08,35,27,7.7,80,419,3,8.04,8.36,7.72,2,0,0,23
919,737,1,2006,11,43,0.01,0.06,0.0,0.01,0.08,42,45,8.4,240,272,3,8.66,9.52,7.81,2,0,0,41
920,116,0,2011,0,68,0.05,0.02,0.0,0.01,0.08,14,9,5.0,6,176,3,7.19,8.76,5.62,2,0,0,5
921,72,1,2010,5,65,0.02,0.05,0.0,0.01,0.08,45,27,8.1,86,278,0,8.67,9.29,8.05,2,0,0,23
922,796,3,2014,10,90,0.05,0.02,0.0,0.01,0.08,29,11,6.3,67,166,0,7.4,8.04,6.77,2,0,0,7
923,313,3,2015,0,55,0.0,0.0,0.08,0.0,0.08,33,18,7.8,44,325,3,8.29,9.25,7.33,2,0,0,14
924,687,3,2015,4,97,0.03,0.03,0.0,0.01,0.08,53,18,7.6,312,420,0,9.09,9.57,8.62,2,0,1,14
925,598,1,2012,10,42,0.0,0.07,0.0,0.01,0.08,43,8,6.9,182,201,0,7.44,7.41,7.48,2,0,0,4
926,59,1,2016,8,81,0.04,0.04,0.0,0.01,0.08,32,34,6.9,400,156,3,6.76,6.33,7.19,2,0,0,30
927,393,2,2011,0,55,0.04,0.03,0.0,0.01,0.08,14,37,6.0,8,151,2,6.23,7.08,5.39,2,0,0,33
928,645,2,2014,7,22,0.02,0.05,0.0,0.01,0.08,2,8,3.7,77,273,2,7.0,8.23,5.77,2,0,0,4
929,62,1,2005,8,27,0.0,0.07,0.0,0.01,0.08,54,55,8.4,837,94,3,8.23,8.02,8.44,2,0,1,51
930,844,1,2016,8,27,0.03,0.04,0.0,0.01,0.08,48,27,8.0,488,299,2,8.95,9.47,8.44,2,0,1,23
931,453,1,2011,10,81,0.06,0.01,0.0,0.01,0.08,37,5,5.9,16,409,0,7.3,7.12,7.49,2,0,0,1
932,577,2,2013,4,55,0.03,0.03,0.0,0.01,0.08,14,6,3.1,7,237,1,7.56,8.58,6.55,2,0,0,2
933,714,1,2013,8,16,0.02,0.05,0.0,0.01,0.08,15,24,5.8,320,67,2,6.29,7.18,5.39,2,0,0,20
934,794,1,2011,0,40,0.06,0.01,0.0,0.01,0.08,20,19,5.8,60,167,3,6.81,7.29,6.32,2,0,0,15
935,309,1,2012,7,29,0.0,0.07,0.0,0.01,0.08,21,23,6.5,345,83,2,6.77,7.14,6.4,2,0,0,19
936,628,3,2016,8,15,0.06,0.0,0.0,0.01,0.08,23,19,6.7,94,62,2,7.64,9.04,6.24,2,0,0,15
937,858,1,2008,0,26,0.0,0.06,0.0,0.01,0.08,43,20,7.7,272,258,3,7.55,7.52,7.59,2,0,0,16
938,716,3,2016,0,38,0.06,0.0,0.0,0.01,0.08,32,41,7.3,30,185,0,7.96,8.66,7.26,2,0,0,37
939,694,1,2005,9,88,0.0,0.07,0.0,0.01,0.08,53,23,7.9,95,389,3,8.3,8.56,8.04,2,0,1,19
940,482,1,2015,0,42,0.0,0.07,0.0,0.0,0.08,54,13,7.7,1963,199,2,8.98,8.88,9.08,2,0,1,9
941,893,3,2016,6,55,0.01,0.05,0.0,0.01,0.08,38,19,8.0,50,231,0,7.66,8.14,7.18,2,0,0,15
942,674,0,2014,0,83,0.0,0.0,0.08,0.0,0.08,26,13,6.1,10,262,3,7.61,8.66,6.56,2,0,0,9
943,943,0,2016,1,5,0.05,0.0,0.02,0.01,0.08,44,18,8.5,72,341,2,8.25,8.62,7.88,2,0,0,14
944,619,1,2012,4,88,0.0,0.06,0.0,0.01,0.08,49,11,8.4,337,388,1,8.79,9.08,8.51,2,0,1,7
945,319,3,2015,11,40,0.0,0.05,0.02,0.01,0.07,27,10,7.1,12,154,3,7.17,7.3,7.03,2,0,0,6
946,419,2,2014,7,57,0.05,0.01,0.0,0.01,0.07,34,18,7.3,27,145,3,7.65,8.26,7.04,2,0,0,14
947,244,2,2014,0,22,0.04,0.03,0.0,0.01,0.07,4,25,3.5,51,134,2,6.44,7.84,5.03,2,0,0,21
948,862,1,2009,7,39,0.0,0.06,0.0,0.01,0.07,46,57,8.0,794,309,3,8.28,8.71,7.85,2,0,0,53
949,252,1,2009,8,95,0.02,0.05,0.0,0.01,0.07,42,49,7.8,520,232,2,8.08,8.25,7.92,2,0,0,45
950,192,1,2009,7,21,0.01,0.05,0.0,0.01,0.07,35,43,7.7,125,206,2,7.42,7.83,7.0,2,0,0,39
951,275,3,2015,7,36,0.02,0.0,0.05,0.0,0.07,34,21,6.2,34,73,3,7.98,8.98,6.98,2,0,0,17
952,347,1,2009,11,62,0.02,0.04,0.0,0.01,0.07,40,23,7.1,233,271,1,7.71,7.67,7.75,2,0,0,19
953,150,1,2016,7,55,0.0,0.07,0.0,0.0,0.07,52,56,8.6,1848,143,2,9.01,9.29,8.73,2,0,1,52
954,320,3,2015,7,57,0.03,0.0,0.03,0.01,0.07,41,33,8.1,63,340,3,7.93,8.26,7.59,2,0,0,29
955,572,1,2011,8,17,0.01,0.04,0.0,0.01,0.07,30,25,4.9,103,70,2,7.08,7.23,6.93,2,0,0,21
956,299,1,2009,10,68,0.0,0.06,0.0,0.01,0.07,50,33,9.0,262,343,0,8.43,8.42,8.43,2,0,1,29
957,501,2,2013,7,57,0.02,0.01,0.04,0.01,0.07,20,26,6.4,56,73,3,7.39,8.75,6.03,2,0,0,22
958,272,1,2005,7,50,0.01,0.05,0.0,0.01,0.07,46,54,8.7,489,211,2,8.36,8.92,7.79,2,0,0,50
959,824,1,2012,1,29,0.0,0.06,0.0,0.01,0.07,36,18,8.0,128,142,2,7.63,8.04,7.23,2,0,0,14
960,230,3,2016,1,88,0.01,0.05,0.0,0.01,0.07,35,31,7.8,22,400,1,7.78,8.23,7.34,2,0,0,27
961,368,2,2012,8,55,0.03,0.03,0.0,0.01,0.07,19,23,5.4,43,318,2,6.74,7.47,6.01,2,0,0,19
962,627,1,2009,0,15,0.01,0.04,0.0,0.01,0.07,49,30,7.1,597,62,2,8.0,7.81,8.19,2,0,1,26
963,777,3,2014,0,2,0.0,0.05,0.01,0.01,0.07,46,4,7.9,47,121,3,8.56,9.15,7.97,2,0,0,0
964,797,2,2013,7,57,0.0,0.0,0.06,0.0,0.07,37,27,7.8,66,254,3,7.91,8.36,7.45,2,0,0,23
965,14,1,2012,0,59,0.0,0.06,0.0,0.01,0.06,46,30,8.0,1473,298,3,8.59,8.92,8.26,2,0,0,26
966,461,0,2015,5,56,0.0,0.0,0.06,0.0,0.06,33,15,7.5,48,252,0,7.96,8.75,7.17,2,0,0,11
967,492,1,2016,4,27,0.01,0.05,0.0,0.0,0.06,37,24,4.4,606,104,3,7.69,8.07,7.32,2,0,0,20
968,45,3,2016,6,2,0.0,0.05,0.0,0.01,0.06,36,35,6.2,70,203,0,7.44,7.58,7.31,2,0,0,31
969,747,2,2012,1,61,0.01,0.02,0.02,0.01,0.06,46,8,8.7,51,256,2,8.57,9.11,8.03,2,0,0,4
970,557,3,2015,0,83,0.03,0.02,0.0,0.01,0.06,30,40,7.6,71,163,3,7.75,8.55,6.95,2,0,0,36
971,802,1,2014,0,95,0.02,0.04,0.0,0.0,0.06,31,7,6.8,33,358,1,7.63,8.12,7.14,2,0,0,3
972,397,1,2008,0,95,0.02,0.03,0.0,0.01,0.06,43,15,7.8,61,378,1,7.86,8.2,7.53,2,0,0,11
973,232,3,2015,8,96,0.03,0.02,0.0,0.01,0.06,27,40,7.9,51,319,2,7.98,9.23,6.72,2,0,0,36
974,823,3,2016,7,29,0.02,0.04,0.0,0.01,0.06,23,38,6.7,116,337,2,7.0,7.55,6.45,2,0,0,34
975,86,1,2010,6,3,0.01,0.04,0.0,0.01,0.06,44,24,7.4,177,43,1,7.6,7.72,7.48,2,0,0,20
976,890,1,2007,8,51,0.0,0.05,0.0,0.01,0.06,46,41,8.0,523,123,2,8.25,8.5,8.01,2,0,0,37
977,104,1,2005,8,3,0.0,0.05,0.0,0.01,0.06,49,64,8.4,626,183,3,8.46,8.86,8.06,2,0,1,60
978,160,1,2011,0,15,0.04,0.02,0.0,0.01,0.06,29,10,5.3,54,63,2,7.31,7.82,6.79,2,0,0,6
979,828,1,2007,7,10,0.0,0.05,0.0,0.01,0.06,44,50,8.8,1116,58,2,8.05,8.28,7.82,2,0,0,46
980,657,1,2009,8,55,0.0,0.05,0.0,0.01,0.06,43,44,8.7,602,149,2,8.61,9.48,7.75,2,0,0,40
981,417,0,2014,7,46,0.0,0.0,0.06,0.0,0.06,31,16,7.8,36,218,3,7.76,8.47,7.05,2,0,0,12
982,664,1,2008,7,8,0.0,0.05,0.0,0.01,0.06,34,41,6.9,203,27,2,7.32,7.36,7.27,2,0,0,37
983,550,1,2009,6,27,0.0,0.05,0.0,0.01,0.06,46,22,5.8,387,331,0,7.78,7.35,8.2,2,0,0,18
984,753,1,2016,2,15,0.0,0.05,0.0,0.0,0.06,37,33,2.9,431,62,3,6.96,6.2,7.72,2,0,0,29
985,659,1,2007,8,80,0.01,0.04,0.0,0.01,0.06,45,44,8.4,1088,149,2,8.6,9.33,7.87,2,0,0,40
986,846,2,2014,7,5,0.03,0.0,0.02,0.01,0.06,27,11,6.4,17,357,3,7.06,7.34,6.78,2,0,0,7
987,625,1,2013,0,15,0.0,0.05,0.0,0.0,0.06,28,26,7.4,1007,86,2,7.54,8.26,6.83,2,0,0,22
988,815,1,2009,0,27,0.0,0.05,0.0,0.01,0.06,39,20,8.0,236,269,2,7.42,7.88,6.96,2,0,0,16
989,649,1,2016,10,2,0.01,0.04,0.0,0.0,0.06,49,20,8.2,580,284,0,8.71,9.2,8.21,2,0,1,16
990,491,1,2009,4,27,0.0,0.05,0.0,0.01,0.06,44,44,8.1,1026,104,3,8.28,8.64,7.92,2,0,0,40
991,842,1,2006,7,80,0.01,0.04,0.0,0.01,0.06,40,51,8.1,387,191,3,7.91,8.02,7.8,2,0,0,47
992,316,1,2006,7,39,0.0,0.05,0.0,0.01,0.06,26,39,7.3,519,273,3,7.48,7.91,7.05,2,0,0,35
993,254,1,2010,6,17,0.0,0.05,0.0,0.01,0.05,47,15,6.6,99,71,0,7.96,7.94,7.97,2,0,1,11
994,241,2,2014,8,16,0.01,0.04,0.0,0.01,0.05,6,12,6.0,75,59,2,6.13,7.4,4.86,2,0,0,8
995,305,1,2010,8,76,0.05,0.0,0.0,0.0,0.05,26,13,5.1,48,98,3,6.08,6.16,6.0,2,0,0,9
996,502,1,2014,0,76,0.0,0.05,0.0,0.0,0.05,22,22,7.4,379,13,2,7.24,8.44,6.05,2,0,0,18
997,489,3,2016,4,22,0.04,0.0,0.0,0.01,0.05,15,64,3.5,282,187,1,6.38,7.09,5.67,2,0,0,60
998,472,1,2007,8,27,0.0,0.04,0.0,0.01,0.05,41,38,7.3,204,120,3,7.77,7.81,7.73,2,0,0,34
999,477,1,2011,11,0,0.01,0.03,0.0,0.01,0.05,40,21,8.2,93,356,3,8.17,8.67,7.68,2,0,0,17
1000,361,1,2011,0,12,0.03,0.01,0.0,0.0,0.05,24,21,6.6,127,180,2,6.78,7.08,6.48,2,0,0,17
1001,496,1,2015,2,95,0.01,0.04,0.0,0.0,0.05,39,10,5.1,475,176,2,8.13,8.19,8.06,2,0,0,6
1002,125,1,2011,9,62,0.0,0.04,0.0,0.01,0.05,33,20,7.7,105,72,0,7.37,7.47,7.27,2,0,0,16
1003,896,1,2009,7,21,0.0,0.04,0.0,0.01,0.05,24,17,6.8,51,89,3,7.08,7.62,6.53,2,0,0,13
1004,571,1,2009,8,17,0.02,0.03,0.0,0.01,0.05,39,29,4.9,539,70,2,6.99,6.52,7.46,2,0,0,25
1005,782,1,2013,8,81,0.0,0.05,0.0,0.0,0.05,29,45,6.5,621,5,2,6.62,6.63,6.62,2,0,0,41
1006,748,3,2015,1,61,0.0,0.0,0.05,0.0,0.05,44,17,8.3,29,10,2,8.62,9.29,7.95,2,0,0,13
1007,739,1,2005,8,43,0.0,0.04,0.0,0.01,0.05,41,34,8.7,279,212,3,8.48,9.26,7.71,2,0,0,30
1008,584,1,2009,11,65,0.0,0.04,0.0,0.01,0.05,50,41,8.9,891,278,1,8.94,9.51,8.36,2,0,1,37
1009,486,0,2016,0,56,0.02,0.01,0.01,0.0,0.05,27,56,5.1,219,246,3,7.75,8.97,6.52,2,0,0,52
1010,580,1,2013,8,2,0.04,0.0,0.0,0.01,0.05,42,51,3.4,3558,267,2,8.22,8.69,7.75,2,0,0,47
1011,669,3,2015,0,22,0.0,0.04,0.0,0.01,0.05,27,45,5.7,98,411,2,7.76,8.5,7.01,2,0,0,41
1012,586,1,2016,8,27,0.0,0.04,0.0,0.0,0.05,45,6,7.5,44,278,1,8.14,8.16,8.12,2,0,0,2
1013,697,1,2010,8,48,0.0,0.04,0.0,0.01,0.05,39,36,7.7,326,289,2,8.21,8.95,7.48,2,0,0,32
1014,505,3,2016,6,24,0.04,0.0,0.0,0.01,0.05,29,8,3.8,18,99,0,6.73,7.51,5.95,2,0,0,4
1015,124,3,2014,7,88,0.0,0.01,0.04,0.0,0.05,45,46,8.0,451,392,1,8.73,9.43,8.03,2,0,0,42
1016,910,1,2004,11,80,0.01,0.03,0.0,0.01,0.05,49,51,8.8,295,297,2,8.59,9.29,7.89,2,0,1,47
1017,929,1,2010,11,82,0.0,0.04,0.0,0.01,0.05,42,28,6.8,185,362,1,8.13,8.31,7.94,2,0,0,24
1018,283,1,2004,8,88,0.0,0.04,0.0,0.01,0.05,52,72,8.1,724,81,2,8.02,8.02,8.03,2,0,1,68
1019,267,1,2009,10,27,0.0,0.04,0.0,0.01,0.05,35,14,3.8,59,110,0,6.09,4.87,7.31,2,0,0,10
1020,819,1,2000,9,27,0.01,0.03,0.0,0.01,0.05,55,38,7.9,451,221,3,8.05,7.88,8.23,2,0,1,34
1021,131,1,2006,11,80,0.0,0.04,0.0,0.01,0.05,56,55,8.8,1128,297,2,8.91,9.05,8.76,2,0,1,51
1022,759,1,2007,11,80,0.0,0.04,0.0,0.01,0.05,49,44,8.3,263,155,1,8.49,8.71,8.27,2,0,1,40
1023,922,1,2009,8,3,0.01,0.03,0.0,0.01,0.05,37,41,7.3,261,429,2,7.46,7.63,7.29,2,0,0,37
1024,765,3,2016,6,52,0.0,0.04,0.0,0.01,0.04,34,28,8.1,73,230,0,7.2,7.43,6.97,2,0,0,24
1025,875,1,2009,11,40,0.0,0.04,0.0,0.01,0.04,42,48,8.1,184,167,3,8.23,8.51,7.96,2,0,0,44
1026,410,1,2016,1,76,0.01,0.04,0.0,0.0,0.04,46,15,8.6,1620,86,2,7.89,8.09,7.69,2,0,0,11
